Cell ID,EPCAM
DTC2_501359,0
DTC2_643091,0
DTC2_281998,0
DTC2_184209,1.26
DTC2_712933,0
DTC2_39297,0
DTC2_405319,2.74
DTC2_804005,0
DTC2_134245,0
DTC2_520302,1.28
DTC2_610767,6.01
DTC2_837807,1.2
DTC2_5573,0
DTC2_108335,1.23
DTC2_61667,0
DTC2_522861,0
DTC2_209053,0
DTC2_720588,0
DTC2_85274,0
DTC2_48339,3.67
DTC2_821626,1.22
DTC2_43663,0
DTC2_371847,0
DTC2_332761,0
DTC2_93576,1.32
DTC2_42949,0
DTC2_168914,0
DTC2_347744,0
DTC2_219114,2.54
DTC2_546232,0
DTC2_313415,1.27
DTC2_234238,0
DTC2_105350,0
DTC2_851539,0
DTC2_777385,0
DTC2_741533,0
DTC2_8797,0
DTC2_442992,0
DTC2_734618,4.62
DTC2_797920,0
DTC2_846750,2.45
DTC2_761348,1.34
DTC2_108571,0
DTC2_587521,2.56
DTC2_598677,0
DTC2_152282,0
DTC2_102911,0
DTC2_274456,1.23
DTC2_844299,0
DTC2_464941,0
DTC2_651709,0
DTC2_760784,0
DTC2_4871,0
DTC2_348543,0
DTC2_724062,0
DTC2_572103,3.99
DTC2_770237,0
DTC2_810785,1.23
DTC2_413477,0
DTC2_707753,0
DTC2_201921,2.51
DTC2_815726,4.94
DTC2_867908,1.3
DTC2_189844,0
DTC2_586114,1.26
DTC2_175970,0
DTC2_654306,1.28
DTC2_145075,0
DTC2_181813,1.26
DTC2_823677,1.24
DTC2_116168,7.46
DTC2_146488,0
DTC2_488840,0
DTC2_116185,0
DTC2_698487,1.24
DTC2_207348,1.28
DTC2_759862,0
DTC2_377081,1.26
DTC2_57931,10.22
DTC2_74203,1.23
DTC2_761626,0
DTC2_215737,1.49
DTC2_493113,0
DTC2_741226,5.18
DTC2_663749,0
DTC2_809946,0
DTC2_614832,1.32
DTC2_526692,2.55
DTC2_276911,0
DTC2_855581,0
DTC2_66135,1.3
DTC2_369679,7.45
DTC2_399018,6.42
DTC2_634931,1.31
DTC2_12425,0
DTC2_104440,0
DTC2_419531,7.6
DTC2_197095,0
DTC2_706660,0
DTC2_443045,3.87
DTC2_648181,2.77
DTC2_259438,0
DTC2_57536,0
DTC2_408209,2.64
DTC2_657745,0
DTC2_627411,0
DTC2_745989,0
DTC2_610518,2.74
DTC2_845185,2.77
DTC2_386904,2.66
DTC2_327384,0
DTC2_699622,0
DTC2_696580,0
DTC2_640238,0
DTC2_453233,2.75
DTC2_18209,0
DTC2_718315,0
DTC2_807447,0
DTC2_565824,0
DTC2_305532,5.41
DTC2_793569,0
DTC2_262233,0
DTC2_33509,0
DTC2_664415,0
DTC2_870776,0
DTC2_416882,6.94
DTC2_351884,0
DTC2_358111,0
DTC2_326151,4.68
DTC2_616507,1.3
DTC2_558557,0
DTC2_483783,0
DTC2_128048,0
DTC2_678992,0
DTC2_305949,0
DTC2_252829,1.33
DTC2_751420,0
DTC2_325804,2.89
DTC2_299796,0
DTC2_834471,0
DTC2_125890,1.38
DTC2_462523,0
DTC2_727676,0
DTC2_111568,0
DTC2_255480,1.35
DTC2_494747,0
DTC2_393491,0
DTC2_869886,0
DTC2_763814,1.4
DTC2_255948,0
DTC2_475622,0
DTC2_43764,0
DTC2_696932,0
DTC2_253079,0
DTC2_674470,0
DTC2_406269,0
DTC2_815145,0
DTC2_139461,0
DTC2_599755,0
DTC2_140729,0
DTC2_486892,9.6
DTC2_510698,0
DTC2_317771,0
DTC2_277982,0
DTC2_193982,0
DTC2_242749,0
DTC2_373596,8.2
DTC2_26927,2.8
DTC2_350900,0
DTC2_578475,1.37
DTC2_274560,3.99
DTC2_784331,0
DTC2_163521,0
DTC2_184740,0
DTC2_776504,0
DTC2_571792,1.41
DTC2_653957,0
DTC2_325816,0
DTC2_198673,0
DTC2_635506,4.03
DTC2_578764,0
DTC2_383004,0
DTC2_632974,0
DTC2_56135,0
DTC2_133393,5.59
DTC2_384535,0
DTC2_477640,2.81
DTC2_520084,0
DTC2_651038,1.43
DTC2_837702,0
DTC2_290862,0
DTC2_389449,0
DTC2_140104,0
DTC2_20852,0
DTC2_723003,5.7
DTC2_759264,4.25
DTC2_531432,0
DTC2_19395,0
DTC2_424907,2.89
DTC2_722406,0
DTC2_118833,0
DTC2_506436,0
DTC2_564287,0
DTC2_847420,0
DTC2_142233,0
DTC2_396804,1.48
DTC2_703291,1.38
DTC2_372367,1.52
DTC2_285848,0
DTC2_241098,0
DTC2_730196,1.55
DTC2_783608,0
DTC2_210339,0
DTC2_381568,0
DTC2_672691,1.89
DTC2_25068,0
DTC2_143211,0
DTC2_408432,0
DTC2_390096,0
DTC2_846659,0
DTC2_635093,0
DTC2_209482,1.44
DTC2_70659,2.96
DTC2_173753,0
DTC2_826806,0
DTC2_238548,0
DTC2_231112,0
DTC2_665478,4.14
DTC2_724643,1.42
DTC2_649417,4.33
DTC2_626608,0
DTC2_650131,0
DTC2_758460,1.68
DTC2_781959,2.93
DTC2_733713,0
DTC2_354320,1.52
DTC2_187838,1.55
DTC2_796778,2.86
DTC2_429393,0
DTC2_716075,0
DTC2_844810,3.02
DTC2_31234,0
DTC2_483781,1.51
DTC2_46916,1.46
DTC2_815421,0
DTC2_111612,0
DTC2_91243,0
DTC2_404222,0
DTC2_612474,2.93
DTC2_36156,9.07
DTC2_860,0
DTC2_150916,0
DTC2_55381,1.49
DTC2_171666,0
DTC2_3810,0
DTC2_294242,0
DTC2_425266,1.64
DTC2_471628,0
DTC2_175246,0
DTC2_37950,1.61
DTC2_84524,3.05
DTC2_122445,0
DTC2_635647,0
DTC2_349352,0
DTC2_589318,0
DTC2_271184,0
DTC2_624521,0
DTC2_93843,0
DTC2_480964,0
DTC2_634523,0
DTC2_524913,0
DTC2_193313,6.11
DTC2_402532,4.65
DTC2_113760,0
DTC2_586010,0
DTC2_232561,3.16
DTC2_543370,3.07
DTC2_18471,0
DTC2_555878,0
DTC2_247418,0
DTC2_145601,0
DTC2_148352,0
DTC2_794383,0
DTC2_591648,0
DTC2_384549,1.64
DTC2_340516,0
DTC2_280051,0
DTC2_780017,0
DTC2_68933,0
DTC2_5079,0
DTC2_478049,0
DTC2_34875,1.63
DTC2_879074,1.62
DTC2_445807,0
DTC2_229588,1.56
DTC2_132081,0
DTC2_189307,1.59
DTC2_247650,0
DTC2_650381,0
DTC2_823602,0
DTC2_51598,0
DTC2_68942,0
DTC2_558408,0
DTC2_135262,0
DTC2_159967,0
DTC2_552596,3.48
DTC2_73628,0
DTC2_311513,4.67
DTC2_306609,0
DTC2_711904,0
DTC2_818165,0
DTC2_744126,0
DTC2_247905,0
DTC2_47357,0
DTC2_176357,0
DTC2_605378,0
DTC2_720901,0
DTC2_676820,0
DTC2_605285,1.61
DTC2_752640,0
DTC2_210944,0
DTC2_700790,0
DTC2_428434,0
DTC2_828923,0
DTC2_777022,9.79
DTC2_20354,3.35
DTC2_518086,0
DTC2_276125,0
DTC2_368606,0
DTC2_378204,0
DTC2_341260,0
DTC2_756669,3.3
DTC2_466767,0
DTC2_506763,0
DTC2_873924,1.64
DTC2_828997,3.21
DTC2_245324,0
DTC2_710303,0
DTC2_260236,0
DTC2_252840,5.14
DTC2_61809,0
DTC2_568014,0
DTC2_226589,0
DTC2_666291,0
DTC2_271740,0
DTC2_167494,1.71
DTC2_732885,0
DTC2_72646,1.7
DTC2_416189,0
DTC2_397714,0
DTC2_376023,1.72
DTC2_176967,0
DTC2_491424,0
DTC2_611448,1.69
DTC2_473782,1.74
DTC2_156865,0
DTC2_409237,0
DTC2_41566,0
DTC2_705848,1.66
DTC2_765638,0
DTC2_696519,0
DTC2_185171,0
DTC2_486946,0
DTC2_661347,0
DTC2_172791,0
DTC2_120838,0
DTC2_207190,0
DTC2_269927,5.15
DTC2_607085,5.21
DTC2_65036,0
DTC2_600426,0
DTC2_191324,0
DTC2_662626,0
DTC2_201017,0
DTC2_335535,0
DTC2_602297,0
DTC2_531801,0
DTC2_259034,0
DTC2_571107,0
DTC2_863636,0
DTC2_58674,0
DTC2_839957,3.63
DTC2_534362,0
DTC2_784940,0
DTC2_741201,0
DTC2_490598,0
DTC2_504354,0
DTC2_626070,0
DTC2_257388,7.04
DTC2_625456,0
DTC2_687605,0
DTC2_235229,0
DTC2_166654,0
DTC2_856323,0
DTC2_636120,0
DTC2_242042,0
DTC2_336252,0
DTC2_611310,0
DTC2_344302,0
DTC2_407293,0
DTC2_360252,0
DTC2_509294,0
DTC2_795746,1.83
DTC2_871766,0
DTC2_745122,0
DTC2_400211,0
DTC2_51347,0
DTC2_504434,0
DTC2_778905,0
DTC2_771348,0
DTC2_502790,0
DTC2_147192,0
DTC2_259657,0
DTC2_620911,1.73
DTC2_355384,0
DTC2_378113,0
DTC2_158162,0
DTC2_554679,0
DTC2_419012,0
DTC2_807844,0
DTC2_643297,0
DTC2_431474,1.95
DTC2_232307,0
DTC2_68962,0
DTC2_107457,0
DTC2_646224,0
DTC2_3783,0
DTC2_714673,0
DTC2_232028,0
DTC2_227455,0
DTC2_280188,0
DTC2_860240,5.47
DTC2_325019,0
DTC2_752356,9.05
DTC2_855942,0
DTC2_364560,0
DTC2_261303,0
DTC2_785758,0
DTC2_481066,0
DTC2_814296,0
DTC2_396867,0
DTC2_569829,0
DTC2_186889,0
DTC2_750109,0
DTC2_314511,1.9
DTC2_657613,0
DTC2_221385,0
DTC2_759484,1.73
DTC2_31076,0
DTC2_222861,0
DTC2_520180,0
DTC2_797368,0
DTC2_138911,0
DTC2_840669,0
DTC2_456864,0
DTC2_793591,0
DTC2_113252,0
DTC2_84043,0
DTC2_699596,0
DTC2_819317,0
DTC2_443339,4.08
DTC2_872626,0
DTC2_183012,0
DTC2_864769,0
DTC2_735015,0
DTC2_72975,0
DTC2_756489,0
DTC2_414526,0
DTC2_276743,0
DTC2_97424,0
DTC2_518701,0
DTC2_773527,0
DTC2_323294,0
DTC2_387070,0
DTC2_165541,0
DTC2_766981,4.07
DTC2_757044,0
DTC2_59158,0
DTC2_393567,0
DTC2_190583,0
DTC2_829051,0
DTC2_126321,0
DTC2_396218,0
DTC2_298786,0
DTC2_727331,0
DTC2_487436,0
DTC2_38514,0
DTC2_499966,1.88
DTC2_528003,0
DTC2_161535,0
DTC2_39579,0
DTC2_709713,0
DTC2_99738,0
DTC2_513490,0
DTC2_547329,0
DTC2_531026,2.03
DTC2_834285,0
DTC2_772488,0
DTC2_833606,0
DTC2_648262,0
DTC2_602052,0
DTC2_486435,0
DTC2_453018,0
DTC2_663027,0
DTC2_569691,0
DTC2_528011,0
DTC2_359925,2.1
DTC2_589603,0
DTC2_600021,0
DTC2_365082,0
DTC2_578317,0
DTC2_785809,0
DTC2_440638,0
DTC2_762981,0
DTC2_815318,4.04
DTC2_554193,0
DTC2_348440,0
DTC2_247522,4.16
DTC2_402716,0
DTC2_109736,0
DTC2_163717,4.09
DTC2_741050,0
DTC2_380668,0
DTC2_218448,0
DTC2_112784,0
DTC2_637274,0
DTC2_490308,0
DTC2_236253,0
DTC2_114130,0
DTC2_451045,0
DTC2_709615,0
DTC2_484494,0
DTC2_179491,0
DTC2_148445,4.23
DTC2_709919,0
DTC2_162998,1.98
DTC2_758632,0
DTC2_600217,0
DTC2_331588,0
DTC2_435083,0
DTC2_336572,0
DTC2_317157,4.23
DTC2_309916,0
DTC2_771155,0
DTC2_355478,0
DTC2_856055,0
DTC2_231328,0
DTC2_133900,0
DTC2_115310,0
DTC2_502785,0
DTC2_183071,0
DTC2_585567,0
DTC2_536200,0
DTC2_650824,0
DTC2_147334,0
DTC2_506530,2.22
DTC2_605068,4.07
DTC2_171175,2.18
DTC2_53182,0
DTC2_40682,0
DTC2_84543,0
DTC2_293008,0
DTC2_768775,10.46
DTC2_376480,0
DTC2_838225,0
DTC2_195358,0
DTC2_600449,0
DTC2_412270,0
DTC2_334186,0
DTC2_378875,0
DTC2_575489,0
DTC2_54490,0
DTC2_587044,0
DTC2_548911,0
DTC2_122949,0
DTC2_10964,0
DTC2_708226,0
DTC2_159031,0
DTC2_697518,0
DTC2_440235,0
DTC2_564310,0
DTC2_546958,0
DTC2_286014,0
DTC2_578626,0
DTC2_877939,0
DTC2_334599,4.98
DTC2_863454,0
DTC2_860272,0
DTC2_181161,0
DTC2_854641,0
DTC2_724827,0
DTC2_748428,0
DTC2_455617,0
DTC2_862844,0
DTC2_814026,0
DTC2_748824,0
DTC2_114679,0
DTC2_223654,0
DTC2_189640,0
DTC2_710106,2.32
DTC2_394225,0
DTC2_161578,0
DTC2_399641,0
DTC2_550333,0
DTC2_165449,0
DTC2_714165,0
DTC2_285130,0
DTC2_424056,0
DTC2_47491,0
DTC2_408367,0
DTC2_584961,0
DTC2_694203,0
DTC2_93637,6.75
DTC2_188373,0
DTC2_170591,0
DTC2_567860,0
DTC2_485126,0
DTC2_516478,0
DTC2_282813,0
DTC2_772886,0
DTC2_783037,0
DTC2_112728,0
DTC2_295947,0
DTC2_614852,0
DTC2_18290,0
DTC2_144736,0
DTC2_270473,0
DTC2_521502,0
DTC2_465685,0
DTC2_576587,0
DTC2_387441,0
DTC2_862948,0
DTC2_14032,0
DTC2_242353,0
DTC2_5149,0
DTC2_376713,0
DTC2_558159,0
DTC2_9470,0
DTC2_416709,0
DTC2_256457,0
DTC2_876464,0
DTC2_575570,0
DTC2_420681,0
DTC2_274839,0
DTC2_738196,0
DTC2_446513,0
DTC2_137524,0
DTC2_67019,0
DTC2_796456,0
DTC2_766108,0
DTC2_426948,0
DTC2_307294,0
DTC2_858958,0
DTC2_147510,0
DTC2_196163,0
DTC2_603891,0
DTC2_641132,0
DTC2_79350,0
DTC2_453337,0
DTC2_615604,0
DTC2_107110,0
DTC2_370969,0
DTC2_792909,4.72
DTC2_867124,0
DTC2_227991,0
DTC2_734993,0
DTC2_839410,0
DTC2_734107,0
DTC2_517679,0
DTC2_743078,0
DTC2_28514,0
DTC2_314472,0
DTC2_354445,0
DTC2_631493,0
DTC2_30525,0
DTC2_275501,0
DTC2_251933,0
DTC2_406373,0
DTC2_865994,4.85
DTC2_753300,0
DTC2_647932,0
DTC2_186156,0
DTC2_857873,0
DTC2_730218,4.79
DTC2_211430,0
DTC2_860360,0
DTC2_91679,5.28
DTC2_216413,2.61
DTC2_348708,0
DTC2_214793,0
DTC2_644587,0
DTC2_206568,0
DTC2_232199,0
DTC2_400291,0
DTC2_41868,0
DTC2_707859,2.65
DTC2_227214,0
DTC2_522173,0
DTC2_330039,0
DTC2_561472,0
DTC2_802452,0
DTC2_101992,0
DTC2_184475,0
DTC2_144083,0
DTC2_645916,2.6
DTC2_289635,0
DTC2_752895,0
DTC2_408118,0
DTC2_379980,2.97
DTC2_685319,0
DTC2_544903,0
DTC2_180696,0
DTC2_618325,0
DTC2_272786,0
DTC2_601350,0
DTC2_759971,0
DTC2_749283,0
DTC2_876568,0
DTC2_399442,0
DTC2_408506,0
DTC2_855771,0
DTC2_144205,0
DTC2_610232,0
DTC2_480520,0
DTC2_424473,0
DTC2_623865,0
DTC2_467014,0
DTC2_491882,0
DTC2_139667,0
DTC2_418422,0
DTC2_23144,0
DTC2_861908,0
DTC2_92442,0
DTC2_432546,5.57
DTC2_51510,0
DTC2_852068,0
DTC2_287871,0
DTC2_34876,0
DTC2_597021,0
DTC2_833785,0
DTC2_871494,0
DTC2_150516,0
DTC2_48134,0
DTC2_579996,0
DTC2_465707,0
DTC2_764374,0
DTC2_793514,0
DTC2_518335,0
DTC2_555213,0
DTC2_82242,0
DTC2_679751,0
DTC2_113917,0
DTC2_432183,0
DTC2_237517,0
DTC2_375084,0
DTC2_603635,0
DTC2_821582,2.83
DTC2_650889,0
DTC2_92563,0
DTC2_43456,0
DTC2_110115,0
DTC2_62672,0
DTC2_688044,0
DTC2_690512,0
DTC2_554978,0
DTC2_722319,0
DTC2_208006,0
DTC2_789870,0
DTC2_471469,0
DTC2_364427,0
DTC2_380415,0
DTC2_612646,0
DTC2_441585,0
DTC2_741007,2.82
DTC2_169622,0
DTC2_179651,0
DTC2_811093,0
DTC2_198686,0
DTC2_611537,0
DTC2_464526,0
DTC2_630082,0
DTC2_823441,0
DTC2_425515,0
DTC2_394343,0
DTC2_222663,0
DTC2_866012,0
DTC2_709823,0
DTC2_801472,0
DTC2_557643,0
DTC2_32995,0
DTC2_576578,0
DTC2_346537,0
DTC2_734702,0
DTC2_570913,0
DTC2_565223,0
DTC2_352229,0
DTC2_324138,2.85
DTC2_816607,0
DTC2_698624,2.9
DTC2_406543,2.89
DTC2_817154,0
DTC2_13938,0
DTC2_148181,0
DTC2_786693,0
DTC2_50438,0
DTC2_302688,0
DTC2_749945,0
DTC2_444183,0
DTC2_275002,0
DTC2_521238,0
DTC2_364384,0
DTC2_453448,0
DTC2_56594,0
DTC2_544108,0
DTC2_252864,2.88
DTC2_470829,0
DTC2_199090,0
DTC2_787156,0
DTC2_353967,3.11
DTC2_20072,0
DTC2_438955,0
DTC2_841822,0
DTC2_29739,0
DTC2_119257,0
DTC2_811808,0
DTC2_682984,0
DTC2_801622,0
DTC2_804886,0
DTC2_766859,0
DTC2_525691,2.9
DTC2_221404,0
DTC2_499620,0
DTC2_446740,0
DTC2_70167,0
DTC2_875383,0
DTC2_732933,0
DTC2_171032,0
DTC2_817673,0
DTC2_368664,0
DTC2_56127,0
DTC2_479219,0
DTC2_424960,0
DTC2_452649,0
DTC2_743802,0
DTC2_158819,0
DTC2_260635,0
DTC2_758759,0
DTC2_510691,0
DTC2_697289,0
DTC2_613482,0
DTC2_63669,0
DTC2_416087,0
DTC2_167575,0
DTC2_594271,0
DTC2_437258,0
DTC2_88274,0
DTC2_384263,0
DTC2_231166,0
DTC2_819074,0
DTC2_161698,8.53
DTC2_337910,0
DTC2_242275,0
DTC2_860769,0
DTC2_872552,0
DTC2_296628,0
DTC2_715767,0
DTC2_33343,2.92
DTC2_722967,0
DTC2_684463,0
DTC2_783882,0
DTC2_170225,0
DTC2_346167,0
DTC2_522984,0
DTC2_857566,0
DTC2_634922,0
DTC2_498227,0
DTC2_821964,0
DTC2_619823,0
DTC2_728859,0
DTC2_272266,0
DTC2_178420,0
DTC2_209993,0
DTC2_704855,0
DTC2_670266,0
DTC2_875287,0
DTC2_274877,0
DTC2_532075,0
DTC2_655696,3.09
DTC2_435838,0
DTC2_562010,0
DTC2_287744,0
DTC2_41454,0
DTC2_112648,0
DTC2_848435,0
DTC2_109788,0
DTC2_790976,0
DTC2_45323,0
DTC2_424963,0
DTC2_467098,0
DTC2_75142,0
DTC2_777777,0
DTC2_136888,0
DTC2_866284,0
DTC2_466396,0
DTC2_417385,0
DTC2_327362,0
DTC2_677390,0
DTC2_566784,0
DTC2_250997,0
DTC2_626117,0
DTC2_228072,0
DTC2_514382,0
DTC2_817701,0
DTC2_727708,0
DTC2_531211,0
DTC2_774011,0
DTC2_356094,0
DTC2_408409,0
DTC2_138778,6.59
DTC2_492808,0
DTC2_853509,0
DTC2_748976,0
DTC2_596836,0
DTC2_130030,0
DTC2_426356,0
DTC2_471505,0
DTC2_564745,0
DTC2_495562,0
DTC2_508044,0
DTC2_344039,0
DTC2_582594,0
DTC2_409232,0
DTC2_751600,0
DTC2_95401,0
DTC2_74403,0
DTC2_672541,0
DTC2_79584,0
DTC2_585363,0
DTC2_293356,0
DTC2_802898,0
DTC2_291518,0
DTC2_571364,0
DTC2_89090,0
DTC2_77305,0
DTC2_284664,0
DTC2_800815,0
DTC2_721025,0
DTC2_821640,0
DTC2_159600,0
DTC2_34653,0
DTC2_97074,0
DTC2_15077,0
DTC2_633279,0
DTC2_42267,0
DTC2_80801,0
DTC2_294407,0
DTC2_473517,0
DTC2_551577,0
DTC2_34093,0
DTC2_593669,0
DTC2_149941,0
DTC2_27540,0
DTC2_148171,0
DTC2_78158,0
DTC2_201953,0
DTC2_681799,0
DTC2_190578,3.27
DTC2_354307,0
DTC2_624732,0
DTC2_786096,0
DTC2_726858,0
DTC2_34334,0
DTC2_97151,0
DTC2_861814,0
DTC2_444866,0
DTC2_346742,0
DTC2_306293,3.4
DTC2_477313,0
DTC2_47765,0
DTC2_74342,0
DTC2_302332,0
DTC2_301601,0
DTC2_159694,3.57
DTC2_496781,0
DTC2_603915,0
DTC2_157853,0
DTC2_692527,0
DTC2_127950,3.5
DTC2_118024,3.47
DTC2_353573,3.49
DTC2_219185,0
DTC2_667214,0
DTC2_794763,0
DTC2_448878,0
DTC2_26392,0
DTC2_322022,0
DTC2_661935,0
DTC2_605429,0
DTC2_469627,0
DTC2_717691,0
DTC2_465144,0
DTC2_797743,0
DTC2_641650,0
DTC2_382141,0
DTC2_719634,0
DTC2_268393,0
DTC2_414172,0
DTC2_375690,0
DTC2_10892,0
DTC2_404961,0
DTC2_618755,3.62
DTC2_594297,0
DTC2_563884,0
DTC2_870197,0
DTC2_15150,0
DTC2_733003,0
DTC2_827863,3.68
DTC2_450508,0
DTC2_653832,0
DTC2_187799,0
DTC2_387699,0
DTC2_788036,0
DTC2_464126,0
DTC2_139609,0
DTC2_501261,3.65
DTC2_510146,0
DTC2_758873,0
DTC2_101412,0
DTC2_778158,0
DTC2_288421,0
DTC2_342941,0
DTC2_681993,0
DTC2_173262,0
DTC2_169644,0
DTC2_259145,0
DTC2_171923,0
DTC2_440762,11.34
DTC2_161322,0
DTC2_656751,0
DTC2_557889,0
DTC2_181648,0
DTC2_381877,0
DTC2_419665,0
DTC2_657457,0
DTC2_346079,0
DTC2_333299,0
DTC2_301943,0
DTC2_802054,0
DTC2_825181,0
DTC2_839104,0
DTC2_96365,3.75
DTC2_224425,0
DTC2_378219,0
DTC2_84661,0
DTC2_513114,0
DTC2_855212,0
DTC2_451019,0
DTC2_80854,0
DTC2_56656,0
DTC2_742532,0
DTC2_467105,0
DTC2_765093,0
DTC2_298906,0
DTC2_133797,0
DTC2_665971,0
DTC2_434284,0
DTC2_564793,0
DTC2_824619,0
DTC2_166683,0
DTC2_735843,0
DTC2_667300,0
DTC2_338616,0
DTC2_841522,0
DTC2_342802,0
DTC2_650832,0
DTC2_439296,0
DTC2_207806,0
DTC2_366723,0
DTC2_611768,0
DTC2_686182,0
DTC2_384719,0
DTC2_668501,0
DTC2_175663,0
DTC2_347091,0
DTC2_410398,0
DTC2_16358,0
DTC2_477025,0
DTC2_582372,0
DTC2_287451,0
DTC2_802154,0
DTC2_713845,0
DTC2_26866,0
DTC2_473340,3.79
DTC2_365257,0
DTC2_420413,0
DTC2_420405,0
DTC2_423791,0
DTC2_119037,0
DTC2_250583,0
DTC2_298744,0
DTC2_249955,0
DTC2_317430,0
DTC2_390065,0
DTC2_207258,0
DTC2_168249,0
DTC2_503701,0
DTC2_642645,0
DTC2_361059,0
DTC2_332556,0
DTC2_99848,0
DTC2_54939,0
DTC2_588178,0
DTC2_30285,0
DTC2_843557,0
DTC2_42066,0
DTC2_768868,0
DTC2_403519,0
DTC2_673506,0
DTC2_756199,0
DTC2_523290,0
DTC2_410340,0
DTC2_685908,0
DTC2_663298,0
DTC2_615512,0
DTC2_467402,0
DTC2_586002,0
DTC2_486634,0
DTC2_801562,0
DTC2_846878,0
DTC2_230938,4.26
DTC2_333905,0
DTC2_328917,0
DTC2_223191,0
DTC2_221916,0
DTC2_197447,0
DTC2_576951,0
DTC2_681310,0
DTC2_669334,0
DTC2_561867,0
DTC2_387086,0
DTC2_320490,0
DTC2_577721,0
DTC2_275080,0
DTC2_343413,4.38
DTC2_640904,0
DTC2_502484,0
DTC2_562198,0
DTC2_418705,0
DTC2_717424,0
DTC2_573081,0
DTC2_732512,0
DTC2_206260,0
DTC2_446273,0
DTC2_254515,0
DTC2_583870,0
DTC2_839464,0
DTC2_714509,0
DTC2_443357,0
DTC2_869642,0
DTC2_117086,0
DTC2_798788,0
DTC2_563997,0
DTC2_590075,0
DTC2_369507,0
DTC2_788518,0
DTC2_705861,0
DTC2_528509,0
DTC2_232835,0
DTC2_390364,0
DTC2_62773,0
DTC2_713622,0
DTC2_834554,0
DTC2_119695,0
DTC2_462499,0
DTC2_189410,0
DTC2_188671,0
DTC2_693620,0
DTC2_780163,0
DTC2_30509,0
DTC2_24773,0
DTC2_625482,0
DTC2_141344,0
DTC2_61835,0
DTC2_389735,0
DTC2_238631,0
DTC2_666699,0
DTC2_2384,0
DTC2_658818,0
DTC2_393077,0
DTC2_114594,0
DTC2_55389,0
DTC2_241303,0
DTC2_693270,0
DTC2_417299,0
DTC2_92430,4.44
DTC2_879250,0
DTC2_197057,0
DTC2_616424,0
DTC2_341172,0
DTC2_465792,0
DTC2_311817,0
DTC2_801960,0
DTC2_557806,0
DTC2_233075,0
DTC2_630679,0
DTC2_411065,0
DTC2_266100,0
DTC2_808534,0
DTC2_447803,0
DTC2_543863,0
DTC2_514782,0
DTC2_545799,0
DTC2_354280,0
DTC2_73274,0
DTC2_285122,0
DTC2_427577,0
DTC2_116048,4.89
DTC2_634685,4.52
DTC2_422755,0
DTC2_274297,0
DTC2_479845,0
DTC2_692412,0
DTC2_739083,0
DTC2_601476,0
DTC2_393827,0
DTC2_730919,0
DTC2_519984,0
DTC2_143957,0
DTC2_683945,0
DTC2_168576,0
DTC2_88218,0
DTC2_723911,0
DTC2_515979,0
DTC2_631512,0
DTC2_356502,0
DTC2_33530,0
DTC2_411845,0
DTC2_465868,0
DTC2_420633,0
DTC2_163573,0
DTC2_757214,0
DTC2_597760,0
DTC2_332192,0
DTC2_520367,0
DTC2_666068,0
DTC2_745806,0
DTC2_313043,0
DTC2_215142,0
DTC2_293402,0
DTC2_82694,0
DTC2_808786,0
DTC2_442018,0
DTC2_178836,0
DTC2_234179,0
DTC2_751616,0
DTC2_699473,0
DTC2_305079,0
DTC2_646096,0
DTC2_308321,0
DTC2_280896,0
DTC2_762627,0
DTC2_135169,0
DTC2_411553,0
DTC2_870373,0
DTC2_808008,0
DTC2_419660,0
DTC2_147532,0
DTC2_420891,0
DTC2_630791,0
DTC2_23163,0
DTC2_582859,0
DTC2_185417,0
DTC2_365979,0
DTC2_429247,0
DTC2_395280,0
DTC2_328453,0
DTC2_227065,0
DTC2_308102,0
DTC2_78986,0
DTC2_561587,0
DTC2_423715,0
DTC2_563899,0
DTC2_614240,0
DTC2_706842,0
DTC2_188245,0
DTC2_815185,0
DTC2_555310,0
DTC2_280719,0
DTC2_611070,0
DTC2_460786,0
DTC2_94393,0
DTC2_669464,12.02
DTC2_603870,0
DTC2_265239,0
DTC2_761425,0
DTC2_682202,0
DTC2_49174,0
DTC2_8777,6.34
DTC2_781195,0
DTC2_830604,0
DTC2_668875,0
DTC2_553709,0
DTC2_62108,0
DTC2_401096,0
DTC2_267326,0
DTC2_607910,0
DTC2_80659,0
DTC2_445179,0
DTC2_709793,0
DTC2_871169,0
DTC2_670902,0
DTC2_873621,0
DTC2_79501,0
DTC2_407168,0
DTC2_165714,0
DTC2_287565,0
DTC2_875738,0
DTC2_277525,0
DTC2_504069,0
DTC2_113078,6.57
DTC2_71006,0
DTC2_25397,0
DTC2_579065,0
DTC2_89859,0
DTC2_23196,0
DTC2_873191,0
DTC2_228267,6.78
DTC2_371455,0
DTC2_364357,0
DTC2_108142,0
DTC2_52833,0
DTC2_755055,0
DTC2_843254,0
DTC2_190045,0
DTC2_293990,0
DTC2_439790,0
DTC2_122944,0
DTC2_441567,0
DTC2_500178,0
DTC2_237788,0
DTC2_51883,0
DTC2_720290,0
DTC2_481157,0
DTC2_74732,0
DTC2_785014,0
DTC2_441573,0
DTC2_208306,0
DTC2_15494,0
DTC2_811432,0
DTC2_110203,0
DTC2_700580,0
DTC2_92016,0
DTC2_242321,0
DTC2_309427,0
DTC2_510634,0
DTC2_22502,0
DTC2_842274,0
DTC2_787685,0
DTC2_527808,0
DTC2_362396,0
DTC2_537359,0
